OpenMP/slurm-841386.out:DATA, 3, (null), 247951.544000, 8, 100000
OpenMP/slurm-841386.out:DATA, 3, (null), 247575.154000, 8, 100000
OpenMP/slurm-841386.out:DATA, 3, (null), 247556.258000, 8, 100000
OpenMP/slurm-841386.out:DATA, 3, (null), 247660.986000, 8, 100000
OpenMP/slurm-841391.out:DATA, 3, (null), 1889758.020000, 4, 500000
OpenMP/slurm-841391.out:DATA, 3, (null), 1886184.961000, 4, 500000
OpenMP/slurm-841391.out:DATA, 3, (null), 1862425.059000, 4, 500000
OpenMP/slurm-841372.out:DATA, 3, (null), 10609.375000, 2, 1000
OpenMP/slurm-841372.out:DATA, 3, (null), 11057.781000, 2, 1000
OpenMP/slurm-841372.out:DATA, 3, (null), 9567.839000, 2, 1000
OpenMP/slurm-841372.out:DATA, 3, (null), 9687.202000, 2, 1000
OpenMP/slurm-841372.out:DATA, 3, (null), 9923.708000, 2, 1000
OpenMP/slurm-841372.out:DATA, 3, (null), 9659.587000, 2, 1000
OpenMP/slurm-841372.out:DATA, 3, (null), 9574.638000, 2, 1000
OpenMP/slurm-841372.out:DATA, 3, (null), 9425.982000, 2, 1000
OpenMP/slurm-841372.out:DATA, 3, (null), 9391.021000, 2, 1000
OpenMP/slurm-841372.out:DATA, 3, (null), 9439.489000, 2, 1000
Binary file OpenMP/slurm-841378.out matches
OpenMP/slurm-841388.out:DATA, 3, (null), 81559.035000, 32, 100000
OpenMP/slurm-841388.out:DATA, 3, (null), 82258.021000, 32, 100000
OpenMP/slurm-841388.out:DATA, 3, (null), 82990.094000, 32, 100000
OpenMP/slurm-841388.out:DATA, 3, (null), 82091.530000, 32, 100000
OpenMP/slurm-841388.out:DATA, 3, (null), 81598.575000, 32, 100000
OpenMP/slurm-841388.out:DATA, 3, (null), 81507.345000, 32, 100000
OpenMP/slurm-841388.out:DATA, 3, (null), 81610.196000, 32, 100000
OpenMP/slurm-841388.out:DATA, 3, (null), 81139.569000, 32, 100000
OpenMP/slurm-841388.out:DATA, 3, (null), 81924.023000, 32, 100000
OpenMP/slurm-841388.out:DATA, 3, (null), 81211.300000, 32, 100000
OpenMP/slurm-841371.out:DATA, 3, (null), 15152.790000, 1, 1000
OpenMP/slurm-841371.out:DATA, 3, (null), 17703.881000, 1, 1000
OpenMP/slurm-841371.out:DATA, 3, (null), 17705.744000, 1, 1000
OpenMP/slurm-841371.out:DATA, 3, (null), 17411.670000, 1, 1000
OpenMP/slurm-841371.out:DATA, 3, (null), 17228.379000, 1, 1000
OpenMP/slurm-841371.out:DATA, 3, (null), 16909.393000, 1, 1000
OpenMP/slurm-841371.out:DATA, 3, (null), 17100.409000, 1, 1000
OpenMP/slurm-841371.out:DATA, 3, (null), 15371.298000, 1, 1000
OpenMP/slurm-841371.out:DATA, 3, (null), 17275.473000, 1, 1000
OpenMP/slurm-841371.out:DATA, 3, (null), 17491.380000, 1, 1000
OpenMP/slurm-841376.out:DATA, 3, (null), 1379.401000, 32, 1000
OpenMP/slurm-841376.out:DATA, 3, (null), 1448.031000, 32, 1000
OpenMP/slurm-841376.out:DATA, 3, (null), 1378.737000, 32, 1000
OpenMP/slurm-841376.out:DATA, 3, (null), 1417.947000, 32, 1000
OpenMP/slurm-841376.out:DATA, 3, (null), 1387.390000, 32, 1000
OpenMP/slurm-841376.out:DATA, 3, (null), 1442.756000, 32, 1000
OpenMP/slurm-841376.out:DATA, 3, (null), 1383.535000, 32, 1000
OpenMP/slurm-841376.out:DATA, 3, (null), 1417.837000, 32, 1000
OpenMP/slurm-841376.out:DATA, 3, (null), 1423.953000, 32, 1000
OpenMP/slurm-841376.out:DATA, 3, (null), 1404.228000, 32, 1000
OpenMP/slurm-841380.out:DATA, 3, (null), 25084.489000, 8, 10000
OpenMP/slurm-841380.out:DATA, 3, (null), 24886.460000, 8, 10000
OpenMP/slurm-841380.out:DATA, 3, (null), 24619.043000, 8, 10000
OpenMP/slurm-841380.out:DATA, 3, (null), 24083.699000, 8, 10000
OpenMP/slurm-841380.out:DATA, 3, (null), 23782.077000, 8, 10000
OpenMP/slurm-841380.out:DATA, 3, (null), 22871.797000, 8, 10000
OpenMP/slurm-841380.out:DATA, 3, (null), 22937.961000, 8, 10000
OpenMP/slurm-841380.out:DATA, 3, (null), 23249.005000, 8, 10000
OpenMP/slurm-841380.out:DATA, 3, (null), 27128.166000, 8, 10000
OpenMP/slurm-841380.out:DATA, 3, (null), 23151.736000, 8, 10000
OpenMP/slurm-841381.out:DATA, 3, (null), 12905.404000, 16, 10000
OpenMP/slurm-841381.out:DATA, 3, (null), 13435.906000, 16, 10000
